interface,name,entity_type,arguments,idl_type,syntactic_form,use_counter,secure_context,high_entropy,source_file,source_line
PaymentResponse,methodName,attribute,,String,,,,,third_party/blink/renderer/modules/payments/payment_response.idl,
PaymentResponse,onpayerdetailchange,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/modules/payments/payment_response.idl,
PaymentResponse,payerEmail,attribute,,StringOrNull,,,,,third_party/blink/renderer/modules/payments/payment_response.idl,
PaymentResponse,payerName,attribute,,StringOrNull,,,,,third_party/blink/renderer/modules/payments/payment_response.idl,
PaymentResponse,payerPhone,attribute,,StringOrNull,,,,,third_party/blink/renderer/modules/payments/payment_response.idl,
PaymentResponse,requestId,attribute,,String,,,,,third_party/blink/renderer/modules/payments/payment_response.idl,
PaymentResponse,retry,operation,(PaymentValidationErrors),VoidPromise,,,,,third_party/blink/renderer/modules/payments/payment_response.idl,
PaymentResponse,shippingAddress,attribute,,PaymentAddressOrNull,,,,,third_party/blink/renderer/modules/payments/payment_response.idl,
PaymentResponse,shippingOption,attribute,,StringOrNull,,,,,third_party/blink/renderer/modules/payments/payment_response.idl,
PaymentResponse,toJSON,operation,(),Object,,,,,third_party/blink/renderer/modules/payments/payment_response.idl,
Performance,,interface,,,,,,,third_party/blink/renderer/core/timing/performance.idl,37
Performance,clearMarks,operation,(String),Void,,UserTiming,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,clearMeasures,operation,(String),Void,,UserTiming,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,clearResourceTimings,operation,(),Void,,,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,eventCounts,attribute,,EventCounts,,,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,getEntries,operation,(),PerformanceEntrySequence,,PerformanceTimeline,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,getEntriesByName,operation,"(String,String)",PerformanceEntrySequence,,PerformanceTimeline,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,getEntriesByType,operation,(String),PerformanceEntrySequence,,PerformanceTimeline,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,mark,operation,"(String,PerformanceMarkOptions)",PerformanceMark,,UserTiming,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,measure,operation,"(String,StringOrPerformanceMeasureOptions,String)",PerformanceMeasure,,UserTiming,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,measureUserAgentSpecificMemory,operation,(),MemoryMeasurementPromise,,MeasureMemory,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,memory,attribute,,MemoryInfo,,V8Performance_Memory_AttributeGetter,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,navigation,attribute,,PerformanceNavigation,,V8Performance_Navigation_AttributeGetter,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,now,operation,(),Double,,,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,onresourcetimingbufferfull,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,setResourceTimingBufferSize,operation,(UnsignedLong),Void,,,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,timeOrigin,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,timing,attribute,,PerformanceTiming,,V8Performance_Timing_AttributeGetter,,,third_party/blink/renderer/core/timing/performance.idl,
Performance,toJSON,operation,(),Object,,,,,third_party/blink/renderer/core/timing/performance.idl,
PerformanceElementTiming,,interface,,,,,,,third_party/blink/renderer/core/timing/performance_element_timing.idl,7
PerformanceElementTiming,element,attribute,,ElementOrNull,,,,,third_party/blink/renderer/core/timing/performance_element_timing.idl,
PerformanceElementTiming,id,attribute,,String,,,,,third_party/blink/renderer/core/timing/performance_element_timing.idl,
PerformanceElementTiming,identifier,attribute,,String,,,,,third_party/blink/renderer/core/timing/performance_element_timing.idl,
PerformanceElementTiming,intersectionRect,attribute,,DOMRectReadOnly,,,,,third_party/blink/renderer/core/timing/performance_element_timing.idl,
PerformanceElementTiming,loadTime,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_element_timing.idl,
PerformanceElementTiming,naturalHeight,attribute,,UnsignedLong,,,,,third_party/blink/renderer/core/timing/performance_element_timing.idl,
PerformanceElementTiming,naturalWidth,attribute,,UnsignedLong,,,,,third_party/blink/renderer/core/timing/performance_element_timing.idl,
PerformanceElementTiming,renderTime,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_element_timing.idl,
PerformanceElementTiming,toJSON,operation,(),Object,,,,,third_party/blink/renderer/core/timing/performance_element_timing.idl,
PerformanceElementTiming,url,attribute,,String,,,,,third_party/blink/renderer/core/timing/performance_element_timing.idl,
PerformanceEntry,,interface,,,,,,,third_party/blink/renderer/core/timing/performance_entry.idl,34
PerformanceEntry,duration,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_entry.idl,
PerformanceEntry,entryType,attribute,,String,,,,,third_party/blink/renderer/core/timing/performance_entry.idl,
PerformanceEntry,name,attribute,,String,,,,,third_party/blink/renderer/core/timing/performance_entry.idl,
PerformanceEntry,startTime,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_entry.idl,
PerformanceEntry,toJSON,operation,(),Object,,,,,third_party/blink/renderer/core/timing/performance_entry.idl,
PerformanceEventTiming,,interface,,,,,,,third_party/blink/renderer/core/timing/performance_event_timing.idl,7
PerformanceEventTiming,cancelable,attribute,,Boolean,,,,,third_party/blink/renderer/core/timing/performance_event_timing.idl,
PerformanceEventTiming,processingEnd,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_event_timing.idl,
PerformanceEventTiming,processingStart,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_event_timing.idl,
PerformanceEventTiming,target,attribute,,NodeOrNull,,,,,third_party/blink/renderer/core/timing/performance_event_timing.idl,
PerformanceEventTiming,toJSON,operation,(),Object,,,,,third_party/blink/renderer/core/timing/performance_event_timing.idl,
PerformanceLongTaskTiming,,interface,,,,,,,third_party/blink/renderer/core/timing/performance_long_task_timing.idl,7
PerformanceLongTaskTiming,attribution,attribute,,TaskAttributionTimingArray,,,,,third_party/blink/renderer/core/timing/performance_long_task_timing.idl,
PerformanceLongTaskTiming,toJSON,operation,(),Object,,,,,third_party/blink/renderer/core/timing/performance_long_task_timing.idl,
PerformanceMark,,interface,,,,,,,third_party/blink/renderer/core/timing/performance_mark.idl,30
PerformanceMark,detail,attribute,,Any,,,,,third_party/blink/renderer/core/timing/performance_mark.idl,
PerformanceMeasure,,interface,,,,,,,third_party/blink/renderer/core/timing/performance_measure.idl,29
PerformanceMeasure,detail,attribute,,Any,,,,,third_party/blink/renderer/core/timing/performance_measure.idl,
PerformanceNavigation,,interface,,,,,,,third_party/blink/renderer/core/timing/performance_navigation.idl,37
PerformanceNavigation,TYPE_BACK_FORWARD,constant,,UnsignedShort,,,,,third_party/blink/renderer/core/timing/performance_navigation.idl,40
PerformanceNavigation,TYPE_NAVIGATE,constant,,UnsignedShort,,,,,third_party/blink/renderer/core/timing/performance_navigation.idl,38
PerformanceNavigation,TYPE_RELOAD,constant,,UnsignedShort,,,,,third_party/blink/renderer/core/timing/performance_navigation.idl,39
PerformanceNavigation,TYPE_RESERVED,constant,,UnsignedShort,,,,,third_party/blink/renderer/core/timing/performance_navigation.idl,41
PerformanceNavigation,redirectCount,attribute,,UnsignedShort,,,,,third_party/blink/renderer/core/timing/performance_navigation.idl,
PerformanceNavigation,toJSON,operation,(),Object,,,,,third_party/blink/renderer/core/timing/performance_navigation.idl,
PerformanceNavigation,type,attribute,,UnsignedShort,,,,,third_party/blink/renderer/core/timing/performance_navigation.idl,
PerformanceNavigationTiming,,interface,,,,,,,third_party/blink/renderer/core/timing/performance_navigation_timing.idl,15
PerformanceNavigationTiming,activationStart,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_navigation_timing_activation_start.idl,
PerformanceNavigationTiming,domComplete,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_navigation_timing.idl,
PerformanceNavigationTiming,domContentLoadedEventEnd,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_navigation_timing.idl,
PerformanceNavigationTiming,domContentLoadedEventStart,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_navigation_timing.idl,
PerformanceNavigationTiming,domInteractive,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_navigation_timing.idl,
PerformanceNavigationTiming,loadEventEnd,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_navigation_timing.idl,
PerformanceNavigationTiming,loadEventStart,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_navigation_timing.idl,
PerformanceNavigationTiming,redirectCount,attribute,,UnsignedShort,,,,,third_party/blink/renderer/core/timing/performance_navigation_timing.idl,
PerformanceNavigationTiming,toJSON,operation,(),Object,,,,,third_party/blink/renderer/core/timing/performance_navigation_timing.idl,
PerformanceNavigationTiming,type,attribute,,NavigationType,,,,,third_party/blink/renderer/core/timing/performance_navigation_timing.idl,
PerformanceNavigationTiming,unloadEventEnd,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_navigation_timing.idl,
PerformanceNavigationTiming,unloadEventStart,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_navigation_timing.idl,
PerformanceObserver,,interface,,,,,,,third_party/blink/renderer/core/timing/performance_observer.idl,12
PerformanceObserver,disconnect,operation,(),Void,,,,,third_party/blink/renderer/core/timing/performance_observer.idl,
PerformanceObserver,observe,operation,(PerformanceObserverInit),Void,,,,,third_party/blink/renderer/core/timing/performance_observer.idl,
PerformanceObserver,supportedEntryTypes,attribute,,StringArray,,,,,third_party/blink/renderer/core/timing/performance_observer.idl,
PerformanceObserver,takeRecords,operation,(),PerformanceEntrySequence,,,,,third_party/blink/renderer/core/timing/performance_observer.idl,
PerformanceObserverEntryList,,interface,,,,,,,third_party/blink/renderer/core/timing/performance_observer_entry_list.idl,9
PerformanceObserverEntryList,getEntries,operation,(),PerformanceEntrySequence,,,,,third_party/blink/renderer/core/timing/performance_observer_entry_list.idl,
PerformanceObserverEntryList,getEntriesByName,operation,"(String,String)",PerformanceEntrySequence,,,,,third_party/blink/renderer/core/timing/performance_observer_entry_list.idl,
PerformanceObserverEntryList,getEntriesByType,operation,(String),PerformanceEntrySequence,,,,,third_party/blink/renderer/core/timing/performance_observer_entry_list.idl,
PerformancePaintTiming,,interface,,,,,,,third_party/blink/renderer/core/timing/performance_paint_timing.idl,8
PerformanceResourceTiming,,interface,,,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,34
PerformanceResourceTiming,connectEnd,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,connectStart,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,decodedBodySize,attribute,,UnsignedLongLong,,PerformanceResourceTimingSizes,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,domainLookupEnd,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,domainLookupStart,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,encodedBodySize,attribute,,UnsignedLongLong,,PerformanceResourceTimingSizes,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,fetchStart,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,initiatorType,attribute,,String,,PerformanceResourceTimingInitiatorType,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,nextHopProtocol,attribute,,String,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,redirectEnd,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,redirectStart,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,requestStart,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,responseEnd,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,responseStart,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,secureConnectionStart,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,serverTiming,attribute,,PerformanceServerTimingArray,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,toJSON,operation,(),Object,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,transferSize,attribute,,UnsignedLongLong,,PerformanceResourceTimingSizes,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,workerStart,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceResourceTiming,workerTiming,attribute,,PerformanceEntryArray,,,,,third_party/blink/renderer/core/timing/performance_resource_timing.idl,
PerformanceServerTiming,,interface,,,,,,,third_party/blink/renderer/core/timing/performance_server_timing.idl,9
PerformanceServerTiming,description,attribute,,String,,,,,third_party/blink/renderer/core/timing/performance_server_timing.idl,
PerformanceServerTiming,duration,attribute,,Double,,,,,third_party/blink/renderer/core/timing/performance_server_timing.idl,
PerformanceServerTiming,name,attribute,,String,,,,,third_party/blink/renderer/core/timing/performance_server_timing.idl,
PerformanceServerTiming,toJSON,operation,(),Object,,,,,third_party/blink/renderer/core/timing/performance_server_timing.idl,
PerformanceTiming,,interface,,,,,,,third_party/blink/renderer/core/timing/performance_timing.idl,37
PerformanceTiming,connectEnd,attribute,,UnsignedLongLong,,,,,third_party/blink/renderer/core/timing/performance_timing.idl,
PerformanceTiming,connectStart,attribute,,UnsignedLongLong,,,,,third_party/blink/renderer/core/timing/performance_timing.idl,
PerformanceTiming,domComplete,attribute,,UnsignedLongLong,,,,,third_party/blink/renderer/core/timing/performance_timing.idl,
PerformanceTiming,domContentLoadedEventEnd,attribute,,UnsignedLongLong,,,,,third_party/blink/renderer/core/timing/performance_timing.idl,
PerformanceTiming,domContentLoadedEventStart,attribute,,UnsignedLongLong,,,,,third_party/blink/renderer/core/timing/performance_timing.idl,
PerformanceTiming,domInteractive,attribute,,UnsignedLongLong,,,,,third_party/blink/renderer/core/timing/performance_timing.idl,
PerformanceTiming,domLoading,attribute,,UnsignedLongLong,,,,,third_party/blink/renderer/core/timing/performance_timing.idl,
PerformanceTiming,domainLookupEnd,attribute,,UnsignedLongLong,,,,,third_party/blink/renderer/core/timing/performance_timing.idl,
PerformanceTiming,domainLookupStart,attribute,,UnsignedLongLong,,,,,third_party/blink/renderer/core/timing/performance_timing.idl,
PerformanceTiming,fetchStart,attribute,,UnsignedLongLong,,,,,third_party/blink/renderer/core/timing/performance_timing.idl,
